00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00
BC	60	3E	9A	3D	12	58	73	BD	63	0F	43	BD	0E	00	6D
00	00	00	00	3D	4D	24	09	3D	2E	94	61	00	00	00	00
BD	1D	90	F7	00	00	00	00	BD	23	26	98	3D	7B	E6	BF
3D	59	42	96	3D	74	49	51	3D	2B	9E	12	3D	5F	27	FC
3E	03	B2	54	3D	38	30	25	BD	5F	35	89	3D	3F	F5	8B
BD	0C	5D	23	BD	32	E3	4C	3D	29	77	E7	BD	18	30	5B
3D	0E	8F	18	3D	6F	86	69	3D	56	32	AA	3D	57	6B	17
BD	25	D9	AE	BD	24	BB	44	3D	18	75	79	BD	6F	C1	3C
80	00	00	00	3C	57	06	94	80	00	00	00	3D	44	99	C9
BD	27	86	18	00	00	00	00	3C	43	48	DB	3D	3E	92	A6
3D	04	50	1E	3D	73	A9	C1	BD	7B	91	8B	BD	45	6A	C7
BD	03	78	91	00	00	00	00	80	00	00	00	3D	3A	C0	31
00	00	00	00	80	00	00	00	BD	2A	AD	67	3E	03	BA	E8
00	00	00	00	00	00	00	00	BE	0D	AC	DF	BD	5D	3D	A1
BD	43	30	7F	BD	1E	67	12	BD	2E	14	0E	3D	3B	93	81
3D	08	39	9F	3E	07	06	1D	BE	26	17	81	00	00	00	00
3D	49	AF	2A	3C	39	BC	BE	3C	7A	B6	13	00	00	00	00
BC	7C	44	45	BD	25	AB	F1	BE	3F	D0	31	BD	0B	44	E1
BD	2B	7B	33	BD	14	37	A3	3D	76	18	C0	80	00	00	00
3D	7C	4D	6F	00	00	00	00	BD	5F	E7	E5	3C	3E	DD	26
BD	21	3C	44	BD	5E	77	C5	3D	37	96	D1	BD	50	06	4A
3D	5E	FF	E3	BD	78	3C	82	3C	7C	7F	0A	BC	30	F9	A6
BE	22	53	80	3D	0A	DF	62	3D	6C	DF	E1	00	00	00	00
3E	18	FB	38	3D	19	55	A1	BD	02	1B	27	BD	26	35	EA
BC	27	9F	94	BD	6E	6A	1E	BE	23	D0	81	80	00	00	00
80	00	00	00	80	00	00	00	BD	15	EF	E3	BD	6D	EB	09
BD	38	2D	B0	BD	6D	0A	E4	3D	0B	D1	28	BD	60	5D	1E
00	00	00	00	BC	58	27	47	80	00	00	00	3D	78	4A	80
BC	63	2D	E2	BD	12	12	A8	80	00	00	00	BC	77	31	D3
3D	23	9D	7A	3E	0B	79	3B	BD	3E	1A	41	BD	64	62	B3
BD	38	1B	89	BE	46	C4	66	BE	1A	F7	42	BE	3F	6F	B3
BE	59	54	CC	BE	28	2F	33	BE	0A	B0	32	BD	04	59	C6
00	00	00	00	BD	56	52	EB	3D	50	67	9A	80	00	00	00
3F	80	00	00	3F	80	00	00	3F	80	00	00	3E	10	20	2A
3D	76	4F	41	BD	1F	C6	59	00	00	00	00	BE	17	9D	5E
3D	54	25	6C	00	00	00	00	BD	7C	F2	00	BD	59	92	15
BD	15	2F	60	BD	30	04	45	BC	34	CC	AE	BD	65	39	60
BD	72	53	6C	BE	00	1E	19	BE	75	65	6A	BE	21	07	ED
BE	07	4A	A1	BE	45	CF	84	BE	35	01	6C	BE	83	AB	A5
BE	80	8F	14	BE	3C	EA	D1	BD	7D	F6	E5	3F	80	00	00
3F	80	00	00	3F	80	00	00	3F	80	00	00	3D	31	AC	55
3E	0D	23	5F	3E	19	24	03	BD	1D	66	5E	3D	53	4A	A1
BD	64	C0	44	3C	29	B0	8D	80	00	00	00	BD	67	88	76
80	00	00	00	BE	01	A5	33	BD	34	F2	23	BE	11	61	1E
BE	08	82	E4	BE	25	EE	96	BE	0F	76	85	BE	1A	EF	C8
BE	5A	05	42	BE	46	F1	24	BE	77	48	6C	BE	31	D8	50
BE	53	72	4C	BE	35	35	F7	3F	80	00	00	3F	80	00	00
3F	80	00	00	3F	80	00	00	3F	80	00	00	BD	7E	45	91
00	00	00	00	3D	3E	9A	B9	80	00	00	00	80	00	00	00
3D	02	DA	45	80	00	00	00	80	00	00	00	3D	0A	12	95
3D	1F	F7	AC	BD	3D	F7	14	BD	45	27	47	BE	7A	C4	28
BE	14	A8	54	BE	03	30	16	BE	56	92	62	BE	03	D3	73
BE	2C	E8	62	BE	98	09	77	BE	8C	29	43	BE	86	61	7E
BF	80	00	00	3F	80	00	00	3F	80	00	00	3F	80	00	00
3F	80	00	00	3F	80	00	00	BE	07	DC	6A	BD	66	76	36
BE	21	9A	0F	80	00	00	00	3D	61	9B	0D	3D	39	11	D1
BD	25	C2	45	BD	54	02	A5	00	00	00	00	BD	5B	53	EC
BE	05	4D	BF	BE	17	05	06	BE	04	55	E6	BD	75	1E	22
BD	62	FD	05	BE	53	DA	2E	BE	02	20	DD	BD	1C	19	DF
BD	51	53	B5	BE	39	8C	42	BE	40	F8	56	BE	67	EB	07
BE	26	9C	AC	3F	80	00	00	3F	80	00	00	3F	80	00	00
3F	80	00	00	BD	60	BE	20	BE	2B	8E	7A	BE	36	33	3E
BE	0C	55	4C	BC	31	53	4E	3D	4E	31	B5	3E	0A	5E	41
BE	09	5E	AA	BD	35	A6	34	BD	76	12	5C	BD	2C	CB	31
BD	0B	1F	BA	BD	1E	50	59	BE	1C	48	B3	BE	0F	DF	B9
BE	36	43	65	BE	0C	AB	FD	BE	34	A0	FF	BE	2B	34	2D
BE	74	B3	8A	BE	59	28	C3	BE	37	10	B0	BE	00	BE	1A
3F	80	00	00	3F	80	00	00	3F	80	00	00	3F	80	00	00
3F	80	00	00	BE	32	F8	C3	BE	63	A7	C8	BE	73	5C	6A
BE	19	A5	1E	BD	4A	A9	E2	3D	00	31	16	BD	5E	7B	F0
BD	7F	31	95	80	00	00	00	3D	02	E7	B7	3D	04	9F	B7
80	00	00	00	BD	44	50	69	BD	5F	7A	34	BE	48	4D	08
BE	5E	E0	9B	BE	01	7B	4D	BE	37	67	F2	BE	39	16	BC
BE	08	D9	12	BE	63	E2	70	BD	6F	0A	6A	3F	80	00	00
3F	80	00	00	3F	80	00	00	3F	80	00	00	3F	80	00	00
BE	68	2E	CE	BE	3C	3C	43	BE	68	7A	2F	BE	7B	29	55
BD	62	5D	7A	00	00	00	00	BD	2B	70	8C	BD	5E	50	1A
BC	39	ED	12	BD	5D	12	3C	00	00	00	00	3C	52	92	46
BD	28	DA	46	BD	76	66	FF	BE	09	C3	E0	BE	4F	7F	90
BE	66	48	DF	BE	36	B5	02	BE	36	E0	2C	BE	61	8A	CC
BE	2F	A5	46	BE	11	52	E0	3F	80	00	00	3F	80	00	00
3F	80	00	00	3F	80	00	00	3F	80	00	00	BE	83	4B	41
BE	B1	37	4E	BE	83	56	D9	BE	7A	12	CF	BE	3D	67	24
BE	0F	86	58	3C	40	87	73	3D	47	91	94	00	00	00	00
BD	02	A6	A0	3E	00	3C	02	BD	2F	B8	33	00	00	00	00
BE	20	FD	57	BE	25	4A	B7	BE	00	33	16	BE	3B	CE	11
BE	35	F8	80	BE	7F	A1	CE	BE	27	42	7E	BE	71	19	91
BE	9C	4D	A0	BE	4C	4C	D5	3F	80	00	00	3F	80	00	00
3F	80	00	00	3F	80	00	00	3F	80	00	00	BE	92	8E	E1
BE	3E	32	7B	BE	55	36	1E	BE	82	44	89	BE	B7	82	58
BE	18	A3	AE	00	00	00	00	3D	1F	3D	F0	3D	00	90	F3
BD	29	1D	D5	BD	67	7A	17	BD	2B	D0	B0	BC	6B	4D	9E
BD	3B	F2	CD	BE	3B	88	15	BE	01	07	C2	BE	1F	C8	E0
BE	4C	82	76	BD	72	55	09	BE	0E	3A	9C	BE	8C	1E	70
BE	9B	9C	61	BE	AC	87	2B	3F	80	00	00	3F	80	00	00
3F	80	00	00	3F	80	00	00	BE	2A	F6	6A	BE	13	61	77
BE	31	80	B7	BE	41	94	D1	BE	45	BC	18	BE	1B	F6	EF
BE	1F	CC	37	BC	6A	73	C1	BC	5A	F6	40	BC	70	D1	C7
3E	07	E7	94	3D	10	FA	84	3D	15	BE	99	BE	3E	8A	23
3D	5D	6C	6E	BD	7A	30	1C	BE	38	9F	D7	BE	57	C4	95
BD	4E	83	C4	BD	49	27	5B	BE	44	E6	3B	BE	2F	8C	2F
BE	B2	10	AE	3F	80	00	00	3F	80	00	00	3F	80	00	00
3F	80	00	00	3F	80	00	00	BE	5F	E7	95	BE	03	5B	E6
BD	63	C8	F9	3D	20	C6	EF	BD	49	5A	20	BE	08	E5	05
BE	5D	E5	24	BD	47	EC	64	80	00	00	00	BD	15	74	65
3E	00	01	39	BD	33	BA	20	00	00	00	00	BD	49	49	9D
BC	56	03	2A	BE	62	1F	6B	BE	34	A0	6F	BE	7B	F9	6E
BE	1B	12	DE	BD	28	FA	98	BE	44	E1	96	BE	10	53	26
3F	80	00	00	3F	80	00	00	3F	80	00	00	3F	80	00	00
3F	80	00	00	BE	11	6D	9C	BE	0F	86	0F	BD	7B	78	43
BD	05	8B	82	BD	6A	25	03	BE	5C	6D	D5	BC	40	80	8A
BD	03	4C	F6	BE	02	B1	9C	3D	55	21	5D	3D	5F	2C	B5
BE	01	0F	02	BC	47	53	54	3D	63	2C	04	80	00	00	00
80	00	00	00	BD	68	CF	B1	BE	06	50	3A	BE	05	2D	DC
BE	5D	A8	11	BE	20	A9	C5	BE	59	37	AF	3F	80	00	00
3F	80	00	00	3F	80	00	00	3F	80	00	00	3F	80	00	00
3F	80	00	00	BE	61	04	1E	BE	5A	CD	3B	BE	36	CC	3A
BD	41	0B	5D	BE	0D	AC	C5	BD	1D	F5	AC	BD	0B	A8	85
BD	30	CD	47	3C	46	6D	9A	80	00	00	00	BD	46	F1	5F
00	00	00	00	00	00	00	00	3D	2C	83	3D	80	00	00	00
00	00	00	00	BD	6C	C7	F6	BD	12	B2	80	BE	66	15	2A
BE	33	D1	45	BE	87	1C	2A	3F	80	00	00	3F	80	00	00
3F	80	00	00	3F	80	00	00	3F	80	00	00	BE	1C	6A	80
BE	4B	A2	CE	BE	10	43	33	BE	19	01	4A	BD	66	EA	0C
BE	5A	CC	9C	00	00	00	00	3D	41	EE	0A	BC	77	A9	DF
BD	0D	4B	33	3C	57	49	4C	3D	78	41	5C	3D	1F	0A	45
3D	67	1B	5C	3D	24	8F	61	BD	0F	AA	77	BD	17	C6	8B
BE	2F	98	99	BD	1E	2F	50	BD	72	B3	FB	BE	53	E3	B2
BE	7E	7B	32	BE	76	A4	74	3F	80	00	00	3F	80	00	00
3F	80	00	00	3F	80	00	00	3F	80	00	00	BD	32	0A	5F
BD	7D	2D	8A	BD	12	78	18	BE	37	59	FB	BE	7C	59	88
BE	3D	F9	8C	BE	4F	44	57	BE	01	D9	9B	BE	1B	E4	F3
BC	63	DF	77	BD	49	F4	63	BC	2B	0F	3C	3C	75	07	49
3E	0C	47	42	3D	42	69	F0	BD	07	EA	8E	BD	58	B4	86
BE	48	C2	01	BE	47	E8	D8	BE	28	C5	12	BD	77	62	D1
BE	47	88	F6	3F	80	00	00	3F	80	00	00	3F	80	00	00
3F	80	00	00	3F	80	00	00	00	00	00	00	BE	4C	A0	94
BE	0A	6B	E2	BE	28	19	0C	BE	2B	72	17	BE	59	B0	47
BE	60	45	73	00	00	00	00	BE	1A	FC	B9	3C	76	CE	65
BE	1D	53	54	BD	27	09	4E	80	00	00	00	3D	19	FB	DF
3D	0C	04	28	3E	0C	5D	BE	BC	62	C2	FB	00	00	00	00
BC	30	99	9B	BE	01	EA	96	BE	61	91	55	BE	09	83	B1
3F	80	00	00	3F	80	00	00	3F	80	00	00	3F	80	00	00
3F	80	00	00	BD	2C	5D	B4	BD	25	4C	F5	BD	7A	AD	19
BE	11	D3	30	BE	02	ED	6D	BE	2E	40	07	BE	03	18	E6
BE	68	33	E2	BD	16	A0	7B	BC	2E	52	D3	BD	42	A6	E7
3D	31	5C	42	00	00	00	00	3D	03	90	9A	3E	0A	FB	B7
3C	3B	C1	52	00	00	00	00	3D	6A	AE	36	BC	28	2F	BD
3D	17	5B	02	80	00	00	00	BE	1F	A4	B1	3F	80	00	00
3F	80	00	00	3F	80	00	00	3F	80	00	00	3F	80	00	00
BE	2B	58	8F	BD	2D	93	6B	BE	7A	25	4A	BE	22	F2	E7
BE	00	85	A9	BE	11	36	C3	BE	66	2E	BC	BE	29	E0	C7
BE	38	68	31	BE	0D	8D	EA	00	00	00	00	BD	05	61	DC
BC	24	A6	5F	3D	00	39	43	80	00	00	00	BD	33	BC	FC
BE	0A	49	5B	BC	33	62	17	3D	07	EA	28	BD	79	B8	37
00	00	00	00	BD	31	23	1D	BE	41	98	49	3F	80	00	00
3F	80	00	00	3F	80	00	00	3F	80	00	00	3F	7F	C4	8A
BE	3F	64	24	BE	42	C6	BA	BE	6E	72	F1	BD	1D	07	AF
BE	1B	FC	0A	BD	69	E7	32	BD	2E	14	53	BD	35	AB	ED
BE	1E	1D	47	BD	40	43	5C	BD	1A	C9	68	3D	5E	60	B4
3C	6B	D4	AB	BD	28	3B	E0	3D	45	6A	92	BE	20	B4	D0
00	00	00	00	3D	43	6A	CF	BD	29	B2	10	3D	37	A5	7C
BD	41	3E	7D	3D	1F	B6	05	BE	3D	11	D2	3F	80	00	00
3F	80	00	00	3F	80	00	00	3F	80	00	00	BE	5A	A7	E7
BE	8E	BD	F9	BE	45	52	F8	BE	6C	23	FB	BE	31	41	8C
BD	05	53	00	BE	2A	57	51	BE	18	B3	47	BD	06	6A	67
BD	35	8C	B5	BC	54	5E	AF	BD	71	F3	2A	00	00	00	00
3C	59	14	2C	3E	1D	68	DA	3D	2A	27	C0	BD	59	FE	17
BD	3A	EE	3F	00	00	00	00	3D	6B	5E	EF	BD	3C	53	F5
80	00	00	00	3C	28	8E	26	BD	44	95	0D	BE	2B	2C	1B
BD	41	15	4D	80	00	00	00	BE	54	41	F3	BD	39	D7	3D
BE	0C	37	72	BE	23	02	56	BD	17	75	26	BE	32	7D	93
BE	1B	62	B0	BE	33	A8	9C	BE	4B	66	DB	BE	6D	33	73
BE	38	5A	A3	3D	34	5E	B1	BE	0F	52	DC	3D	1D	9B	BF
3E	0D	B7	E8	BD	41	31	CF	3C	43	E7	11	3C	26	92	2A
3D	19	F7	90	3D	7C	C9	23	3D	11	20	93	BE	1C	82	F6
80	00	00	00	3D	73	A5	0E	3D	4C	56	A2	BD	53	9F	82
BD	55	B7	7D	BD	07	27	72	BD	18	7D	01	BD	5B	1E	EC
BE	71	CC	76	80	00	00	00	BD	62	1C	79	BD	4D	DB	51
BD	50	25	12	BE	52	2D	B5	BE	58	BE	8A	BE	34	09	CA
00	00	00	00	BD	4B	84	8E	BD	7D	C7	87	3D	13	E4	91
80	00	00	00	3D	2B	53	83	3D	48	FF	0C	BC	47	A4	43
3D	29	4C	1F	BD	51	D0	27	00	00	00	00	BD	38	93	CC
00	00	00	00	3D	32	84	BE	3D	5C	FA	FA	BD	1B	CB	BF
3E	0A	42	F5	80	00	00	00	00	00	00	00	3D	44	BA	53
BD	7B	85	6E	3D	6C	A8	12	3C	2A	7C	FB	BD	66	3E	D9
BD	74	B8	7D	BD	19	AB	10	BC	4F	D3	28	BD	75	DB	A6
00	00	00	00	BD	5C	96	52	BD	5C	3E	1A	3C	69	5C	30
BD	3C	21	28	00	00	00	00	BD	0C	C2	80	3D	2F	C0	7E
3D	3C	BF	88	3D	5C	3B	D0	3D	21	58	6C	00	00	00	00
